model,modality,hardware,arch_type,params_B,hw_tdp,compute_units,memory_bw,output_complexity,num_steps,batch_size,energy_j,time_s,avg_power_w
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,65536,50,1,234.74,1.12,212.88
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,65536,50,1,210.81,1.05,210.36
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,65536,50,1,213.47,1.05,212.87
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,65536,50,1,209.35,1.05,208.84
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,65536,50,1,222.96,1.08,211.69
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,65536,50,1,232.52,1.13,210.89
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,65536,50,1,214.67,1.1,204.1
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,65536,50,1,221.66,1.09,210.42
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,65536,50,1,232.38,1.11,210.76
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,65536,50,1,217.3,1.09,206.42
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,65536,50,1,226.0,1.12,205.11
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,65536,50,1,213.9,1.08,203.41
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,65536,50,1,220.04,1.08,209.15
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,31.29,0.17,208.13
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,32.08,0.18,213.44
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,32.68,0.17,217.36
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,32.98,0.17,216.5
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,34.85,0.17,231.67
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,35.12,0.17,233.52
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,34.84,0.18,231.46
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,34.57,0.18,229.82
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,35.3,0.18,234.08
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,34.97,0.18,232.56
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,34.65,0.18,230.44
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,34.3,0.18,228.12
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,34.1,0.18,226.54
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,33.41,0.18,222.31
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,33.3,0.18,221.41
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,33.1,0.18,220.48
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,33.55,0.18,222.84
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,33.69,0.17,224.29
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,34.06,0.17,226.81
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,34.31,0.17,228.15
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,34.04,0.17,226.5
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,34.37,0.17,228.51
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,33.83,0.18,224.95
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,33.62,0.17,223.64
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,33.8,0.18,224.83
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,33.69,0.17,224.21
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,33.42,0.18,222.24
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,33.81,0.18,224.89
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,34.13,0.17,227.16
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,5,1,33.69,0.17,224.02
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,58.01,0.28,231.86
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,58.08,0.27,231.97
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,58.51,0.28,234.1
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,58.67,0.28,234.46
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,59.23,0.29,236.71
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,59.65,0.29,238.27
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,59.33,0.28,237.24
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,58.68,0.29,234.58
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,58.77,0.28,234.81
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,59.47,0.27,237.44
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,58.94,0.28,236.02
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,59.53,0.27,238.02
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,59.57,0.27,238.28
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,60.07,0.28,240.37
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,60.35,0.27,241.45
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,60.88,0.28,243.21
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,60.85,0.27,243.07
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,60.71,0.28,242.75
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,61.12,0.27,244.25
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,60.74,0.27,242.85
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,60.71,0.28,242.61
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,59.4,0.28,237.48
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,58.71,0.28,234.52
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,58.98,0.29,235.63
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,59.72,0.29,238.7
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,71.97,0.3,239.56
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,58.36,0.27,233.39
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,57.53,0.27,229.94
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,57.77,0.27,231.07
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,10,1,58.99,0.28,236.02
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,86.31,0.38,246.02
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,87.44,0.4,249.75
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,87.18,0.38,248.97
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,87.28,0.37,249.22
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,88.39,0.38,252.59
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,89.44,0.38,255.13
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,87.27,0.38,249.12
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,85.81,0.39,244.93
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,84.39,0.38,240.86
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,85.23,0.39,243.18
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,84.75,0.39,241.94
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,85.5,0.38,244.15
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,85.93,0.38,245.25
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,84.91,0.38,242.24
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,84.58,0.38,241.52
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,84.66,0.38,241.69
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,85.51,0.38,244.0
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,84.66,0.38,241.65
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,83.4,0.38,238.11
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,83.93,0.38,239.44
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,84.33,0.39,240.75
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,85.82,0.4,244.72
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,86.11,0.4,245.77
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,86.19,0.39,245.97
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,87.35,0.38,248.91
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,86.52,0.37,247.04
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,84.84,0.38,242.55
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,85.1,0.39,242.81
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,87.51,0.38,249.61
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,15,1,86.91,0.39,248.15
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,111.23,0.49,246.47
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,114.7,0.48,254.16
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,112.35,0.48,249.22
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,111.14,0.49,246.56
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,113.53,0.49,251.57
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,115.16,0.5,255.32
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,113.01,0.48,250.61
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,112.13,0.48,248.79
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,116.03,0.47,257.35
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,117.35,0.48,260.06
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,113.46,0.47,251.51
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,110.56,0.47,245.46
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,111.13,0.48,246.38
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,111.71,0.5,247.56
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,111.98,0.5,248.06
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,112.45,0.5,249.15
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,112.77,0.49,249.99
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,113.69,0.49,252.01
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,113.66,0.48,252.25
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,125.88,0.51,251.28
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,110.68,0.5,245.67
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,109.9,0.5,243.74
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,112.73,0.47,249.72
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,113.93,0.48,252.88
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,114.06,0.47,253.05
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,113.63,0.48,251.81
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,112.09,0.5,248.63
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,112.32,0.49,248.97
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,113.91,0.5,252.43
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,20,1,114.81,0.48,254.5
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,168.68,0.68,259.01
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,167.29,0.7,256.8
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,177.72,0.72,252.61
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,173.71,0.73,247.61
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,175.25,0.71,249.8
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,164.28,0.68,252.19
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,163.03,0.69,250.38
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,179.46,0.71,255.86
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,175.23,0.71,250.24
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,162.52,0.67,249.66
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,164.59,0.68,252.94
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,162.62,0.7,249.77
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,165.41,0.7,253.78
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,177.24,0.72,252.6
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,162.55,0.68,249.68
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,165.53,0.69,254.23
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,165.42,0.7,253.97
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,165.2,0.69,253.6
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,180.51,0.71,257.01
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,165.15,0.7,253.64
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,166.14,0.69,255.14
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,170.69,0.68,262.1
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,167.76,0.7,257.87
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,177.44,0.71,252.99
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,174.07,0.72,248.09
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,161.53,0.7,247.91
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,164.06,0.7,251.92
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,180.78,0.71,257.52
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,176.2,0.72,251.29
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,30,1,173.19,0.71,247.03
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,293.93,1.16,255.19
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,275.04,1.12,249.68
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,279.56,1.12,253.94
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,281.72,1.12,255.74
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,293.83,1.16,254.87
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,278.98,1.11,253.29
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,278.61,1.12,252.97
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,280.56,1.15,254.74
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,270.58,1.11,257.12
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,282.2,1.14,256.06
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,280.75,1.13,254.43
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,280.06,1.15,254.09
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,277.44,1.13,251.82
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,281.65,1.12,255.5
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,289.39,1.16,251.12
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,264.53,1.1,251.57
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,286.54,1.13,259.82
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,272.29,1.15,247.21
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,276.85,1.14,251.23
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,282.87,1.14,256.67
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,282.58,1.13,256.41
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,281.8,1.13,255.58
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,281.11,1.11,255.1
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,279.57,1.12,253.81
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,281.12,1.14,255.13
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,273.22,1.1,259.69
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,299.24,1.16,259.41
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,282.78,1.19,245.68
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,294.23,1.15,255.38
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,147456,50,1,278.96,1.15,253.22
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,37.39,0.19,248.55
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,50.67,0.2,253.27
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,37.66,0.19,251.91
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,38.63,0.2,257.8
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,54.66,0.21,269.46
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,53.38,0.21,267.55
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,53.49,0.21,266.27
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,39.27,0.2,262.59
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,38.97,0.2,260.01
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,39.1,0.2,261.65
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,40.37,0.2,269.75
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,41.52,0.2,276.09
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,42.8,0.19,283.57
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,42.91,0.2,285.38
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,42.7,0.2,284.49
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,58.32,0.2,286.79
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,42.49,0.2,282.38
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,41.84,0.19,278.35
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,41.8,0.2,278.52
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,41.71,0.2,277.76
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,41.42,0.2,275.59
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,42.33,0.2,280.81
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,42.66,0.19,283.94
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,42.73,0.2,284.27
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,42.97,0.2,285.42
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,43.2,0.2,287.23
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,43.56,0.2,289.75
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,43.56,0.19,289.51
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,43.75,0.2,290.06
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,5,1,43.41,0.2,288.83
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,10,1,88.13,0.3,293.11
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,10,1,87.64,0.31,292.31
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,10,1,87.3,0.31,290.26
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,10,1,84.35,0.31,280.7
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,10,1,84.77,0.32,282.51
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,10,1,84.53,0.31,281.77
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,10,1,84.64,0.31,281.86
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,10,1,84.1,0.31,280.26
SD-v1-5,image,NVIDIA H100 80GB HBM3,1,0.9,700,14592,3350,262144,10,1,83.54,0.32,278.09
